id	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR4613317	2021-09-24 18:03:05	2021-09-24 21:34:11	317326	155489740	317326	490	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613317/ERR4613317.lite.1	ERX4542400	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087539	SAMEA7329013	simple	1118232	root metagenome	SAMEA7329013							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	9A62D164365E73A3BB7912CFA3A898B8	095D59DF6A16457744D11E0D12FCE1F8
ERR4613318	2021-09-24 18:03:05	2021-09-24 21:34:33	317032	155345680	317032	490	86		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613318/ERR4613318.lite.1	ERX4542401	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087540	SAMEA7329014	simple	1118232	root metagenome	SAMEA7329014							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	E338E2A5E65BBE15FF9427679B4B0224	929C50979D00441E35619935FE55B833
ERR4613319	2021-09-24 18:03:05	2021-09-24 21:35:11	329085	161251650	329085	490	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613319/ERR4613319.lite.1	ERX4542402	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087541	SAMEA7329015	simple	1118232	root metagenome	SAMEA7329015							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	616742BC1AA49C28E7C050518A56E077	4108398AA4E9390974668355DAC45EAC
ERR4613320	2021-09-24 18:03:05	2021-09-24 21:34:09	329008	161213920	329008	490	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613320/ERR4613320.lite.1	ERX4542403	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087542	SAMEA7329016	simple	1118232	root metagenome	SAMEA7329016							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	D2DF90CF0CB05DDD647F62BF4AB63D88	A5AF3F243BEBDACC337FE4745FF93A7C
ERR4613321	2021-09-24 18:03:05	2021-09-24 21:34:47	340549	166869010	340549	490	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613321/ERR4613321.lite.1	ERX4542404	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087543	SAMEA7329017	simple	1118232	root metagenome	SAMEA7329017							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	8D01808ADEF77F7CA710EB7FA6C6495C	96E397D0214859850C7EEA90093962E6
ERR4613322	2021-09-24 18:03:05	2021-09-24 21:33:04	277025	135742250	277025	490	73		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613322/ERR4613322.lite.1	ERX4542405	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087544	SAMEA7329018	simple	1118232	root metagenome	SAMEA7329018							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	C1C03E599AD7AB16D3901BC2A2690320	C420040130B91D6FBBFB25CCEAA166D1
ERR4613323	2021-09-24 18:03:05	2021-09-24 21:32:29	297189	145622610	297189	490	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613323/ERR4613323.lite.1	ERX4542406	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087545	SAMEA7329019	simple	1118232	root metagenome	SAMEA7329019							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	51BFEF72FB7BE16044E0E5BD5B069E32	54A261898C3B674A9435AB5157DB6914
ERR4613324	2021-09-24 18:03:05	2021-09-24 21:34:13	281656	138011440	281656	490	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613324/ERR4613324.lite.1	ERX4542407	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087546	SAMEA7329020	simple	1118232	root metagenome	SAMEA7329020							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	0CCEC0FCFFDE34355F483E66E3C4F971	CAEED219BF77A6DF1804BC0F9F5C8B79
ERR4613325	2021-09-24 18:03:05	2021-09-24 21:32:15	313619	153673310	313619	490	83		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613325/ERR4613325.lite.1	ERX4542408	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087547	SAMEA7329021	simple	1118232	root metagenome	SAMEA7329021							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	EF94683D73D4EF6422BB47795A8350CD	4FE598E6009F67435D5B6107D9B2D9A5
ERR4613326	2021-09-24 18:03:05	2021-09-24 21:34:45	282788	138566120	282788	490	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613326/ERR4613326.lite.1	ERX4542409	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087548	SAMEA7329022	simple	1118232	root metagenome	SAMEA7329022							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	1C3B6D9CA3FBC299307B9D9AA3753BFF	CF559C113D2F19E0292C2C8BA12F3159
ERR4613327	2021-09-24 18:03:05	2021-09-24 21:34:41	295597	144842530	295597	490	78		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613327/ERR4613327.lite.1	ERX4542410	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087549	SAMEA7329023	simple	1118232	root metagenome	SAMEA7329023							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	130F74D8978A2BD40B8CDE77C2044869	1EA671BDC6AA36EE8C545F93729F0D21
ERR4613328	2021-09-24 18:03:05	2021-09-24 21:34:29	314656	154181440	314656	490	83		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613328/ERR4613328.lite.1	ERX4542411	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087550	SAMEA7329024	simple	1118232	root metagenome	SAMEA7329024							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	64D22BAE269A584C114A4937ED320DEB	0ECC7AD9642707634133AA88F1E7F9F2
ERR4613329	2021-09-24 18:03:05	2021-09-24 21:34:55	238263	116748870	238263	490	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613329/ERR4613329.lite.1	ERX4542412	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087551	SAMEA7329025	simple	1118232	root metagenome	SAMEA7329025							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	70884306A3567A57CD56C5CAFE0AA7A7	FE94D0400419256A37E8B7DA687D618D
ERR4613330	2021-09-24 18:03:05	2021-09-24 21:36:46	336732	164998680	336732	490	90		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613330/ERR4613330.lite.1	ERX4542413	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087552	SAMEA7329026	simple	1118232	root metagenome	SAMEA7329026							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	890FE574FFBE186BD9ADE455E4305E22	CA8DFD53A0408917BB0BE9180622E2E5
ERR4613331	2021-09-24 18:03:05	2021-09-24 21:34:03	306897	150379530	306897	490	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613331/ERR4613331.lite.1	ERX4542414	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087553	SAMEA7329027	simple	1118232	root metagenome	SAMEA7329027							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	F60046FB322ACE3EF75030A0DB73912F	E3D733A3D0B24686E86C420A4D3A0EE4
ERR4613332	2021-09-24 18:03:05	2021-09-24 21:36:48	277971	136205790	277971	490	73		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613332/ERR4613332.lite.1	ERX4542415	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087554	SAMEA7329028	simple	1118232	root metagenome	SAMEA7329028							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	CC195239964B8124F4C1A1C6F2C35105	F24BC85C208EA8C77D681D51DF10D233
ERR4613333	2021-09-24 18:03:05	2021-09-24 21:33:05	214976	105338240	214976	490	57		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613333/ERR4613333.lite.1	ERX4542416	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087555	SAMEA7329029	simple	410658	soil metagenome	SAMEA7329029							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	3D23916CA635D35468BC54D6B0AD144D	C34EA4417B273542332B3809926FBD59
ERR4613334	2021-09-24 18:03:05	2021-09-24 21:35:41	334839	164071110	334839	490	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613334/ERR4613334.lite.1	ERX4542417	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087556	SAMEA7329030	simple	1118232	root metagenome	SAMEA7329030							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	ECE9EB4DF756418658E4F84559A1976C	46523FB26848480515A2B3B285FA4D09
ERR4613335	2021-09-24 18:03:05	2021-09-24 21:33:28	296758	145411420	296758	490	78		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613335/ERR4613335.lite.1	ERX4542418	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087557	SAMEA7329031	simple	1118232	root metagenome	SAMEA7329031							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	94F7CC50023439C1194CAB627CA076D8	7968E2C39F26FFF765070B2440EE30FD
ERR4613336	2021-09-24 18:03:05	2021-09-24 21:35:07	306891	150376590	306891	490	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613336/ERR4613336.lite.1	ERX4542419	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087558	SAMEA7329032	simple	1118232	root metagenome	SAMEA7329032							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	B05FE86D72776AC0D8225EEEC8E0673E	541F741EB4BF2862C78466F5DCCE2C3F
ERR4613337	2021-09-24 18:03:05	2021-09-24 21:33:55	315617	154652330	315617	490	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613337/ERR4613337.lite.1	ERX4542420	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087559	SAMEA7329033	simple	1118232	root metagenome	SAMEA7329033							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	800B7D7747BD039856B5334671DDACB0	6DAFD0FDD09DBA24BAF6A1B0B47980DB
ERR4613338	2021-09-24 18:03:05	2021-09-24 21:34:38	351746	172355540	351746	490	93		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613338/ERR4613338.lite.1	ERX4542421	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087560	SAMEA7329034	simple	1118232	root metagenome	SAMEA7329034							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	DBDAB29BC38398BCA1D69B9D1BFE9165	0EE40722EDC749D0B1EEBBCB9ABA822E
ERR4613339	2021-09-24 18:03:05	2021-09-24 21:35:45	433599	212463510	433599	490	115		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613339/ERR4613339.lite.1	ERX4542422	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087561	SAMEA7329035	simple	1118232	root metagenome	SAMEA7329035							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	5D34BC61CD2C64CA79E777E0F56210D2	68E94F5F724EFEF57F72C342B659553A
ERR4613340	2021-09-24 18:03:05	2021-09-24 21:33:46	320238	156916620	320238	490	85		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613340/ERR4613340.lite.1	ERX4542423	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087562	SAMEA7329036	simple	1118232	root metagenome	SAMEA7329036							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	FF8F7D7278D94F9E253A7C8CEFA20D89	6E216E3500FDFD5D6DF0278CCFC7A318
ERR4613341	2021-09-24 18:03:05	2021-09-24 21:33:30	296528	145298720	296528	490	79		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613341/ERR4613341.lite.1	ERX4542424	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087563	SAMEA7329037	simple	1118232	root metagenome	SAMEA7329037							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	BCDD519E734F687EF21FD8821522B539	7B63FF4C9BEFCA8FE2A1C6C19657DA89
ERR4613342	2021-09-24 18:03:05	2021-09-24 21:35:30	355143	174020070	355143	490	93		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613342/ERR4613342.lite.1	ERX4542425	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087564	SAMEA7329038	simple	1118232	root metagenome	SAMEA7329038							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	D43086BE7F9DF70F6415D75CA8E7671E	965A79B32432805E2D01A732978EB037
ERR4613343	2021-09-24 18:03:05	2021-09-24 21:32:09	153519	75224310	153519	490	41		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613343/ERR4613343.lite.1	ERX4542426	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087565	SAMEA7329039	simple	410658	soil metagenome	SAMEA7329039							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	FC060ADD74082A51ABC5DCF1947AB2F1	8E6FB701942ECE9846FCC5E705E5839C
ERR4613344	2021-09-24 18:03:05	2021-09-24 21:32:15	200752	98368480	200752	490	53		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613344/ERR4613344.lite.1	ERX4542427	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087566	SAMEA7329040	simple	410658	soil metagenome	SAMEA7329040							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	E35599B05E6526FBF5299FAEEB7C4ACA	F92FB4E4E48C2866F444C1C4CC2D473A
ERR4613345	2021-09-24 18:03:05	2021-09-24 21:33:10	166640	81653600	166640	490	44		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613345/ERR4613345.lite.1	ERX4542428	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087567	SAMEA7329041	simple	410658	soil metagenome	SAMEA7329041							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	77B1DBCDF364519FCF04648F249F9851	1949A506C114995C62EA3A9EA95DA6A3
ERR4613346	2021-09-24 18:03:05	2021-09-24 21:33:39	151614	74290860	151614	490	40		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613346/ERR4613346.lite.1	ERX4542429	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087568	SAMEA7329042	simple	410658	soil metagenome	SAMEA7329042							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	A6FBF5400F6E91C3729974104EA655D1	C8F996EF8C42DA663526EAD7B5C17CD2
ERR4613347	2021-09-24 18:03:05	2021-09-24 21:32:11	158218	77526820	158218	490	42		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613347/ERR4613347.lite.1	ERX4542430	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087569	SAMEA7329043	simple	410658	soil metagenome	SAMEA7329043							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	331EC782637D9A867F6EB6CF87FA490F	D8927F10BA1CDBBE894A686C7A7427ED
ERR4613348	2021-09-24 18:03:06	2021-09-24 21:32:34	192087	94122630	192087	490	51		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613348/ERR4613348.lite.1	ERX4542431	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087570	SAMEA7329044	simple	410658	soil metagenome	SAMEA7329044							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	D29A204A7AC445722D569D8EA78D99D4	8B8B5F74FADDE1B00564574FE2643DF9
ERR4613349	2021-09-24 18:03:06	2021-09-24 21:32:34	155292	76093080	155292	490	41		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613349/ERR4613349.lite.1	ERX4542432	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087571	SAMEA7329045	simple	410658	soil metagenome	SAMEA7329045							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	B5EE81C03A3853677F4DA83546C3C4EB	9AB43AEBCA41453142C74446C27305A9
ERR4613350	2021-09-24 18:03:06	2021-09-24 21:31:52	108018	52928820	108018	490	29		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613350/ERR4613350.lite.1	ERX4542433	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087572	SAMEA7329046	simple	410658	soil metagenome	SAMEA7329046							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	3C0F18D2B4D0E8D5D088C03CDB913002	24DE2E97ED79BE23C0C7E92320109057
ERR4613351	2021-09-24 18:03:06	2021-09-24 21:33:08	166073	81375770	166073	490	44		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613351/ERR4613351.lite.1	ERX4542434	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087573	SAMEA7329047	simple	410658	soil metagenome	SAMEA7329047							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	5D282E16EAEE01E0A58C2422D9E5C781	AC448DB4EB73279CB8444C9457E8260A
ERR4613352	2021-09-24 18:03:06	2021-09-24 21:32:57	113615	55671350	113615	490	30		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613352/ERR4613352.lite.1	ERX4542435	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087574	SAMEA7329048	simple	410658	soil metagenome	SAMEA7329048							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	9C3589415414F8F9D767B11F9F79E4B9	9A835BC4651403C181391EE3CF7D7B06
ERR4613353	2021-09-24 18:03:06	2021-09-24 21:37:30	347785	170414650	347785	490	92		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613353/ERR4613353.lite.1	ERX4542436	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087575	SAMEA7329049	simple	1118232	root metagenome	SAMEA7329049							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	7A41F59CBDF3E2B2A746B15AD54A87B4	69F0BA3C25473A8C4A42B1D328EE4151
ERR4613354	2021-09-24 18:03:06	2021-09-24 21:36:00	327524	160486760	327524	490	87		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613354/ERR4613354.lite.1	ERX4542437	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087576	SAMEA7329050	simple	1118232	root metagenome	SAMEA7329050							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	9E7650CDF7DA2B707C99EB9790F8937E	0976B6ABB9D621C9EE394BAEB8B5467E
ERR4613355	2021-09-24 18:03:06	2021-09-24 21:34:06	355159	174027910	355159	490	94		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613355/ERR4613355.lite.1	ERX4542438	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087577	SAMEA7329051	simple	1118232	root metagenome	SAMEA7329051							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	63C069DB46080E99A2AC9467F86F2E11	B54CF630CE14E60FB227C66BF6BF9622
ERR4613356	2021-09-24 18:03:06	2021-09-24 21:34:12	314982	154341180	314982	490	83		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613356/ERR4613356.lite.1	ERX4542439	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087578	SAMEA7329052	simple	1118232	root metagenome	SAMEA7329052							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	B6DE8B3B2BCAF164C16428E247047DDC	3211ABA098145269A53E3113BAE84137
